Data,Fechamento,Variação,Variação (%),Abertura,Máxima,Mínima,Volume
04/03/2020,0.01,-0.01,-50,0.01,0.01,0.01,352200
05/03/2020,0.02,0.01,100,0.01,0.02,0.01,1852500
06/03/2020,0.1,0.08,400,0.02,0.13,0.02,3899800
07/03/2020,0.1,0,0,0.1,0.1,0.1,0
08/03/2020,0.1,0,0,0.1,0.1,0.1,0
09/03/2020,2.11,2.01,2010,0.92,2.2,0.88,6494200
10/03/2020,0.91,-1.2,-56.87,0.81,1.52,0.69,3100500
11/03/2020,1.63,0.72,79.12,1.2,2,0.9,836300
12/03/2020,4.04,2.41,147.85,3,5.6,3,43700
